round,train_loss
0,2.3039315315960933
1,1.1716375311401528
2,0.6640669638309665
3,0.5712616045586433
4,0.5338019447480902
5,0.5132377587470183
6,0.49641299265124933
7,0.48354214367397785
8,0.4708562024978778
9,0.46302901364380666
10,0.4557508752538148
11,0.4436905108467749
12,0.43561740646819913
13,0.4275040104473409
14,0.4193730505783794
15,0.412992512448238
16,0.4070242204853103
17,0.40158380036610736
18,0.3942349175093233
19,0.39083928578764704
20,0.38629445952129793
21,0.3813697183097046
22,0.37767576565084826
23,0.37335938861185475
24,0.37124618436031126
25,0.3676035530221846
26,0.3656807501702607
27,0.3649274893269545
28,0.3606667344441845
29,0.35693604020765346
30,0.3548964009065995
31,0.3532583339108131
32,0.3509817148282426
33,0.3487551949792879
34,0.34671000376119937
35,0.3443018794527547
36,0.34247675502918523
37,0.3407358848149839
38,0.34019723355932313
39,0.3377834557137662
40,0.3351898369290734
41,0.33400696276177494
42,0.3328533536884858
43,0.3311763939464013
44,0.33014239494233827
45,0.3295165167122809
46,0.3280095398242232
47,0.32480097305582434
48,0.323288138332936
49,0.3211001310719058
50,0.3216213399832349
51,0.32001792408645796
52,0.31776127605339466
53,0.31595964537800314
54,0.31526479299057364
55,0.3131120731255504
56,0.3116111123601156
57,0.31056522426053845
58,0.31023596579952434
59,0.30737294765100737
60,0.3055943244946486
61,0.30463455027126113
62,0.30344128389421626
63,0.30351844342485024
64,0.3024683938526273
65,0.300231520149701
66,0.2990749044094623
67,0.29595498579062157
68,0.2948554909227113
69,0.29983817365771875
70,0.2925587238964735
71,0.2906674901216548
72,0.2895218073049521
73,0.2891216019534753
74,0.28724844538694705
75,0.28579996838828814
76,0.28473355619195095
77,0.2837481283300683
78,0.28207164736567836
79,0.28056292092239665
80,0.28003949158118263
81,0.2780434518338019
82,0.2769965542538619
83,0.2755067504304678
84,0.27410564672260024
85,0.27217431926538466
86,0.27212255813538183
87,0.26970680064670033
88,0.26784268032923214
89,0.26663471141939454
90,0.2659544175568657
91,0.2644536153614746
92,0.2638739692489239
93,0.2612699476642773
94,0.2615716136708598
95,0.25847443883331156
96,0.25686240638454266
97,0.2568464584792091
98,0.2553907731199736
99,0.254637926297604
100,0.25339302614209547
101,0.251729058966867
102,0.24997844227961877
103,0.24747718053215945
104,0.24593264278609894
105,0.24474711347381303
106,0.24363019832032923
107,0.24262023929638563
108,0.24088009433849264
109,0.240211054014749
110,0.2381897651902989
111,0.23716229967020117
112,0.2362151910229453
113,0.235128448774129
114,0.23245525739864867
115,0.2323241581547365
116,0.2310050348241746
117,0.22894193973512778
118,0.22818185928754653
