round,test_acc
0,0.1234921692769077
1,0.8161279573475508
2,0.8236587804065312
3,0.8397200933022326
4,0.8453182272575808
5,0.8531156281239587
6,0.8569810063312229
7,0.8571142952349217
8,0.865511496167944
9,0.865511496167944
10,0.861512829056981
11,0.8693102299233589
12,0.872109296901033
13,0.8725091636121293
14,0.8706431189603465
15,0.8742419193602132
16,0.8764411862712429
17,0.8732422525824725
18,0.8802399200266577
19,0.8777074308563813
20,0.8789070309896702
21,0.878373875374875
22,0.8801066311229591
23,0.8753748750416528
24,0.8785738087304232
25,0.8852382539153616
26,0.8839053648783739
27,0.8834388537154282
28,0.8830389870043319
29,0.882705764745085
30,0.8820393202265912
31,0.8781072975674775
32,0.8808397200933022
33,0.884105298233922
34,0.8801066311229591
35,0.875241586137954
36,0.8775741419526825
37,0.8755081639453516
38,0.8799733422192603
39,0.8807730756414528
40,0.8785071642785738
41,0.8796401199600133
42,0.8825058313895369
43,0.8811062979006997
44,0.8779073642119294
45,0.8803732089303565
46,0.8746417860713096
47,0.8795068310563146
48,0.8799066977674108
49,0.8749750083305565
50,0.8775741419526825
51,0.8774408530489837
52,0.8753748750416528
53,0.8753748750416528
54,0.8765744751749417
55,0.874375208263912
56,0.8761746084638454
57,0.8788403865378207
58,0.8717094301899367
59,0.8711096301232922
60,0.8715094968343885
61,0.8751082972342552
62,0.8765078307230924
63,0.8707764078640453
64,0.8699100299900033
65,0.8664445184938354
66,0.8735754748417194
67,0.871576141286238
68,0.8689103632122626
69,0.8700433188937021
70,0.872109296901033
71,0.8724425191602799
72,0.8737087637454182
73,0.8670443185604798
74,0.8688437187604132
75,0.8685771409530156
76,0.8675108297234255
77,0.8731756081306231
78,0.8679773408863712
79,0.8730423192269243
80,0.8701766077974009
81,0.8696434521826057
82,0.8701099633455515
83,0.877507497500833
84,0.8702432522492503
85,0.870709763412196
86,0.8686437854048651
87,0.8705098300566478
88,0.8705098300566478
89,0.8711096301232922
90,0.8684438520493168
91,0.866377874041986
92,0.8693768743752083
93,0.8728423858713762
94,0.8731089636787738
95,0.8699100299900033
96,0.8727090969676774
97,0.8755748083972009
98,0.870376541152949
99,0.8685104965011663
100,0.8693102299233589
101,0.8700433188937021
102,0.8693102299233589
103,0.866044651782739
104,0.8721759413528823
105,0.8750416527824059
106,0.8699100299900033
107,0.86811062979007
108,0.8695101632789071
109,0.8706431189603465
110,0.872975674775075
111,0.870709763412196
112,0.8745751416194602
113,0.8695768077307564
114,0.8692435854715095
115,0.8713762079306898
116,0.8714428523825392
117,0.8693768743752083
118,0.8731089636787738
119,0.871242919026991
120,0.8697100966344552
121,0.8668443852049317
122,0.8688437187604132
123,0.8707764078640453
124,0.8645118293902032
125,0.8693102299233589
126,0.8695768077307564
127,0.8699766744418527
128,0.8765744751749417
129,0.8741086304565145
130,0.8730423192269243
131,0.8697767410863045
132,0.8723758747084305
133,0.8773742085971343
134,0.8693768743752083
135,0.8620459846717761
136,0.8696434521826057
137,0.8722425858047318
138,0.8731089636787738
139,0.8727757414195269
140,0.8754415194935021
141,0.8668443852049317
142,0.8711762745751416
143,0.8719760079973342
144,0.8742419193602132
145,0.8661112962345885
146,0.8706431189603465
147,0.8739086971009663
148,0.8705098300566478
149,0.8670443185604798
150,0.8689103632122626
151,0.8692435854715095
152,0.8750416527824059
153,0.8690436521159614
154,0.8716427857380873
155,0.8730423192269243
156,0.8733755414861712
157,0.8745084971676108
158,0.8732422525824725
159,0.8689103632122626
160,0.8706431189603465
161,0.8694435188270576
162,0.8731089636787738
163,0.8744418527157614
164,0.872109296901033
165,0.8737087637454182
166,0.8730423192269243
167,0.8759746751082972
168,0.8709763412195934
169,0.8617794068643786
170,0.8733088970343219
171,0.8739753415528158
172,0.8747750749750083
173,0.8745751416194602
174,0.8764411862712429
175,0.8758413862045985
176,0.8741086304565145
177,0.8713095634788404
178,0.8711096301232922
179,0.8748417194268577
180,0.8741752749083639
181,0.8748417194268577
182,0.8736421192935688
183,0.8731089636787738
184,0.8747084305231589
185,0.8755081639453516
186,0.8664445184938354
187,0.8694435188270576
188,0.8705098300566478
189,0.8730423192269243
190,0.8741086304565145
191,0.8741752749083639
192,0.8652449183605465
193,0.870376541152949
194,0.8677107630789737
195,0.8730423192269243
196,0.8733088970343219
197,0.8742419193602132
198,0.8725091636121293
199,0.8751082972342552
200,0.8686437854048651
201,0.8649116961012996
202,0.8706431189603465
203,0.8690436521159614
204,0.871242919026991
205,0.8705764745084972
206,0.8723758747084305
207,0.8749750083305565
208,0.872975674775075
209,0.8647784071976008
210,0.8763745418193936
211,0.8651116294568477
212,0.8758413862045985
213,0.8693102299233589
214,0.8735754748417194
215,0.871576141286238
216,0.8755748083972009
217,0.8733755414861712
218,0.8757080973008997
219,0.8756414528490503
220,0.8751082972342552
221,0.8765078307230924
222,0.8757080973008997
223,0.8759080306564478
224,0.8751082972342552
225,0.8754415194935021
226,0.875241586137954
227,0.8765078307230924
228,0.8751082972342552
229,0.8753082305898034
230,0.8749083638787071
231,0.875241586137954
232,0.8751082972342552
233,0.8740419860046651
234,0.8753748750416528
235,0.8746417860713096
236,0.8746417860713096
237,0.8745084971676108
238,0.8753082305898034
239,0.8747750749750083
240,0.8741086304565145
241,0.8747750749750083
242,0.874375208263912
243,0.8746417860713096
244,0.8743085638120627
245,0.8745751416194602
246,0.8747750749750083
247,0.8746417860713096
248,0.8748417194268577
249,0.8746417860713096
250,0.8743085638120627
251,0.8745084971676108
252,0.8743085638120627
253,0.8745751416194602
254,0.8747084305231589
255,0.8744418527157614
256,0.8743085638120627
257,0.8742419193602132
258,0.8744418527157614
259,0.874375208263912
260,0.8744418527157614
261,0.874375208263912
262,0.8749083638787071
263,0.8744418527157614
264,0.8741752749083639
265,0.8746417860713096
266,0.8747750749750083
267,0.8745751416194602
268,0.8748417194268577
269,0.8748417194268577
270,0.8743085638120627
271,0.8741086304565145
272,0.874375208263912
273,0.8747084305231589
274,0.8743085638120627
275,0.8749750083305565
276,0.874375208263912
277,0.8745751416194602
278,0.8747084305231589
279,0.8749083638787071
280,0.8744418527157614
281,0.8744418527157614
282,0.8745751416194602
283,0.8734421859380207
284,0.8693102299233589
285,0.86377874041986
286,0.8701766077974009
287,0.874375208263912
288,0.8741086304565145
289,0.8717760746417861
290,0.8753082305898034
291,0.868977007664112
292,0.8673108963678774
293,0.877507497500833
294,0.8761746084638454
295,0.8743085638120627
296,0.8737087637454182
297,0.8749083638787071
298,0.8724425191602799
299,0.8717760746417861
300,0.8746417860713096
