round,test_acc
0,0.009577015163607342
1,0.1412609736632083
2,0.14804469273743018
3,0.16520351157222665
4,0.16999201915403034
5,0.1596169193934557
6,0.16759776536312848
7,0.16719872306464484
8,0.174780526735834
9,0.17717478052673583
10,0.174780526735834
11,0.1564245810055866
12,0.15881883479648842
13,0.15083798882681565
14,0.16320830007980847
15,0.15363128491620112
16,0.17158818834796488
17,0.160415003990423
18,0.15722266560255388
19,0.17757382282521947
20,0.1779728651237031
21,0.18635275339185953
22,0.16520351157222665
23,0.174780526735834
24,0.18355945730247406
25,0.17557861133280128
26,0.2031125299281724
27,0.19752593774940144
28,0.19752593774940144
29,0.19752593774940144
30,0.18754988028731046
31,0.1931364724660814
32,0.2011173184357542
33,0.19393455706304868
34,0.21109337589784516
35,0.1971268954509178
36,0.20430965682362331
37,0.19872306464485234
38,0.2114924181963288
39,0.20510774142059057
40,0.20949720670391062
41,0.1951316839584996
42,0.2162809257781325
43,0.21508379888268156
44,0.22825219473264166
45,0.21867517956903432
46,0.2194732641660016
47,0.2266560255387071
48,0.2298483639265762
49,0.2206703910614525
50,0.22186751795690343
51,0.23743016759776536
52,0.2338387869114126
53,0.24940143655227454
54,0.2298483639265762
55,0.2418196328810854
56,0.2438148443735036
57,0.24501197126895452
58,0.23942537909018355
59,0.24940143655227454
60,0.2525937749401437
61,0.26097366320830007
62,0.24620909816440542
63,0.24980047885075818
64,0.24980047885075818
65,0.26097366320830007
66,0.23423782920989625
67,0.2525937749401437
68,0.2601755786113328
69,0.2773343974461293
70,0.2561851556264964
71,0.27573822825219474
72,0.2725458898643256
73,0.26616121308858737
74,0.28890662410215484
75,0.2805267358339984
76,0.27573822825219474
77,0.25977653631284914
78,0.28292098962490025
79,0.2649640861931365
80,0.2849162011173184
81,0.2709497206703911
82,0.28292098962490025
83,0.296488427773344
84,0.28212290502793297
85,0.30007980845969673
86,0.30646448523543496
87,0.2817238627294493
88,0.296488427773344
89,0.2805267358339984
90,0.3304070231444533
91,0.2968874700718276
92,0.2857142857142857
93,0.3040702314445331
94,0.3056664006384677
95,0.31524341580207504
96,0.30446927374301674
97,0.3128491620111732
98,0.31963288108539506
99,0.3188347964884278
100,0.3343974461292897
101,0.30965682362330404
102,0.32122905027932963
103,0.3200319233838787
104,0.33359936153232245
105,0.3339984038308061
106,0.31524341580207504
107,0.3339984038308061
108,0.33000798084596966
109,0.32362330407023143
110,0.3343974461292897
111,0.3383878691141261
112,0.34596967278531526
113,0.3515562649640862
114,0.3487629688747007
115,0.34118116520351155
116,0.34716679968076614
117,0.3515562649640862
118,0.35714285714285715
119,0.3647246608140463
120,0.3607342378292099
121,0.3407821229050279
122,0.35275339185953714
123,0.3523543495610535
124,0.3723064644852354
125,0.3583399840383081
126,0.3583399840383081
127,0.3607342378292099
128,0.35953711093375895
129,0.37031125299281725
130,0.37110933758978454
131,0.37749401436552277
132,0.3766959297685555
133,0.36432561851556267
134,0.36671987230646447
135,0.3555466879489226
136,0.3934557063048683
137,0.353950518754988
138,0.3818834796488428
139,0.383878691141261
140,0.388268156424581
141,0.39824421388667197
142,0.3934557063048683
143,0.37988826815642457
144,0.3986432561851556
145,0.388268156424581
146,0.3986432561851556
147,0.39106145251396646
148,0.4014365522745411
149,0.3862729449321628
150,0.3954509177972865
151,0.3898643256185156
152,0.41221069433359936
153,0.388268156424581
154,0.3962490023942538
155,0.4114126097366321
156,0.40263367916999204
157,0.4046288906624102
158,0.3898643256185156
159,0.39784517158818833
160,0.4197924980047885
161,0.40502793296089384
162,0.39784517158818833
163,0.40861931364724663
164,0.4074221867517957
165,0.40702314445331206
166,0.39984038308060654
167,0.408220271348763
168,0.3942537909018356
169,0.43056664006384676
170,0.4134078212290503
171,0.4197924980047885
172,0.4154030327214685
173,0.4146049481245012
174,0.4074221867517957
175,0.43455706304868313
176,0.42258579409417396
177,0.42019154030327216
178,0.41739824421388666
179,0.43575418994413406
180,0.4257781324820431
181,0.4197924980047885
182,0.4118116520351157
183,0.4441340782122905
184,0.43216280925778133
185,0.4213886671987231
186,0.4257781324820431
187,0.4134078212290503
188,0.44253790901835593
189,0.4297685554668795
190,0.41300877893056664
191,0.4421388667198723
192,0.4309656823623304
193,0.42936951316839583
194,0.4457302474062251
195,0.43056664006384676
196,0.4329608938547486
197,0.44972067039106145
198,0.43934557063048685
199,0.43934557063048685
200,0.44253790901835593
201,0.44772545889864324
202,0.44094173982442136
203,0.43056664006384676
204,0.47007182761372707
205,0.4277733439744613
206,0.44373503591380686
207,0.45171588188347966
208,0.44373503591380686
209,0.4433359936153232
210,0.44453312051077415
211,0.44892258579409416
212,0.44772545889864324
213,0.4433359936153232
214,0.451316839584996
215,0.44253790901835593
216,0.4421388667198723
217,0.46727853152434157
218,0.44972067039106145
219,0.4457302474062251
220,0.4449321628092578
221,0.4381484437350359
222,0.4533120510774142
223,0.44453312051077415
224,0.45251396648044695
225,0.4553072625698324
226,0.4561053471667997
227,0.46089385474860334
228,0.45849960095770154
229,0.46089385474860334
230,0.4553072625698324
231,0.44453312051077415
232,0.4537110933758978
233,0.44373503591380686
234,0.44972067039106145
235,0.4565043894652833
236,0.4537110933758978
237,0.43575418994413406
238,0.4744612928970471
239,0.48124501197126895
240,0.4565043894652833
241,0.4588986432561852
242,0.46608140462889064
243,0.44253790901835593
244,0.4581005586592179
245,0.4588986432561852
246,0.4644852354349561
247,0.44972067039106145
248,0.46608140462889064
249,0.4696727853152434
250,0.46288906624102155
251,0.4676775738228252
252,0.465682362330407
253,0.47525937749401437
254,0.4684756584197925
