round,test_acc
0,0.010504739943633103
1,0.02382782475019216
2,0.023571611580835254
3,0.03151421983089931
4,0.03689469638739431
5,0.04304381245196003
6,0.044581091468101464
7,0.053036126056879324
8,0.05867281578273123
9,0.06123494747630028
10,0.06764027671022291
11,0.06712785037150909
12,0.06943376889572124
13,0.07353317960543172
14,0.07660773763771458
15,0.07712016397642839
16,0.08019472200871125
17,0.08250064053292339
18,0.08198821419420958
19,0.0878811170894184
20,0.08762490392006149
21,0.09095567512170126
22,0.09659236484755317
23,0.09069946195234435
24,0.09607993850883935
25,0.10120420189597745
26,0.10248526774276198
27,0.10453497309761722
28,0.10812195746861389
29,0.10658467845247245
30,0.11503971304125032
31,0.12067640276710223
32,0.12272610812195747
33,0.12477581347681271
34,0.12580066615424032
35,0.13169356904944915
36,0.13348706123494747
37,0.13707404560594413
38,0.1393799641301563
39,0.140148603638227
40,0.14322316167050986
41,0.14578529336407892
42,0.14552908019472202
43,0.1501409172431463
44,0.1498847040737894
45,0.1498847040737894
46,0.15219062259800153
47,0.1547527542915706
48,0.15731488598513962
49,0.15859595183192415
50,0.16218293620292082
51,0.16679477325134512
52,0.1655137074045606
53,0.1652574942352037
54,0.16858826543684347
55,0.1719190366384832
56,0.1719190366384832
57,0.17499359467076608
58,0.1757622341788368
59,0.17960543171919036
60,0.18293620292083013
61,0.1811427107353318
62,0.18370484242890084
63,0.18472969510632847
64,0.18472969510632847
65,0.1865231872918268
66,0.18806046630796822
67,0.191391237509608
68,0.1919036638483218
69,0.19318472969510633
70,0.19728414040481682
71,0.19882141942095824
72,0.19933384575967206
73,0.2013835511145273
74,0.20599538816295157
75,0.2065078145016654
76,0.21163207788880348
77,0.21086343838073277
78,0.2118882910581604
79,0.2124007173968742
80,0.212913143735588
81,0.21393799641301564
82,0.2175249807840123
83,0.2170125544452985
84,0.2234178836792211
85,0.22674865488086088
86,0.22572380220343324
87,0.22674865488086088
88,0.23007942608250065
89,0.23084806559057136
90,0.23494747630028184
91,0.23469126313092492
92,0.23264155777606968
93,0.23520368946963874
94,0.24109659236484754
95,0.24160901870356136
96,0.24032795285677683
97,0.23674096848578016
98,0.24468357673584423
99,0.2485267742761978
100,0.24468357673584423
101,0.2490392006149116
102,0.2492954137842685
103,0.24724570842941326
104,0.24955162695362543
105,0.2490392006149116
106,0.2492954137842685
107,0.2528823981552652
108,0.25057647963105306
109,0.25236997181655135
110,0.2526261849859083
111,0.2549321035101204
112,0.25749423520368947
113,0.2569818088649757
114,0.25672559569561876
115,0.25544452984883426
116,0.26210607225211374
117,0.25749423520368947
118,0.26108121957468616
119,0.26159364591339995
120,0.2595439405585447
121,0.2618498590827569
122,0.2638995644376121
123,0.2646682039456828
124,0.26518063028439665
125,0.2687676146553933
126,0.2633871380988983
127,0.2654368434537535
128,0.2682551883166795
129,0.26671790930053807
130,0.26671790930053807
131,0.26723033563925186
132,0.26646169613118115
133,0.2703048936715347
134,0.26697412246989494
135,0.269536254163464
136,0.2690238278247502
137,0.274916730719959
138,0.27261081219574684
139,0.2767102229054573
140,0.27184217268767613
141,0.2754291570586728
142,0.27337945170381756
143,0.2736356648731745
144,0.27414809121188827
145,0.2744043043812452
146,0.27722264924417117
147,0.280297207276454
148,0.2785037150909557
149,0.280297207276454
150,0.27824750192159875
151,0.27645400973610046
152,0.2779912887522419
153,0.27722264924417117
154,0.27747886241352804
155,0.2800409941070971
156,0.2785037150909557
157,0.280297207276454
158,0.2836279784780938
159,0.28619011017166285
160,0.28465283115552137
161,0.28260312580066616
162,0.28311555213937994
163,0.2890084550345888
164,0.2841404048168076
165,0.2843966179861645
166,0.28465283115552137
167,0.28747117601844735
168,0.28542147066359214
169,0.285677683832949
170,0.28695874967973356
171,0.28619011017166285
172,0.2872149628490904
173,0.28542147066359214
174,0.28772738918780427
175,0.2902895208813733
176,0.288496028695875
177,0.2913143735588009
178,0.2913143735588009
179,0.29182679989751475
180,0.29105816038944404
181,0.28747117601844735
182,0.288496028695875
183,0.29233922623622854
184,0.29515757109915447
185,0.2946451447604407
186,0.2900333077120164
187,0.2890084550345888
188,0.2908019472200871
189,0.29310786574429926
190,0.2956699974378683
191,0.29720727645400974
192,0.29387650525236997
193,0.29771970279272353
194,0.2956699974378683
195,0.29157058672815783
196,0.2961824237765821
197,0.29515757109915447
198,0.29362029208301305
199,0.2954137842685114
200,0.2949013579297976
201,0.29746348962336666
202,0.29669485011529595
203,0.2956699974378683
204,0.2933640789136562
205,0.296438636945939
206,0.29848834230079424
207,0.29848834230079424
208,0.30002562131693566
209,0.29797591596208045
210,0.29797591596208045
211,0.29848834230079424
212,0.2995131949782219
213,0.2997694081475788
214,0.30233153984114786
215,0.30002562131693566
216,0.29746348962336666
217,0.3010504739943633
218,0.29771970279272353
219,0.29771970279272353
220,0.3010504739943633
221,0.2997694081475788
222,0.3051498847040738
223,0.30489367153471686
224,0.2990007686395081
225,0.30079426082500643
226,0.3005380476556495
227,0.3025877530105047
228,0.3054060978734307
229,0.3066871637202152
230,0.30156290033307714
231,0.3051498847040738
232,0.30771201639764284
233,0.3061747373815014
234,0.30438124519600307
235,0.3061747373815014
236,0.3095055085831412
237,0.3102741480912119
238,0.30694337688957213
239,0.3054060978734307
240,0.30899308224442734
241,0.30924929541378426
242,0.3087368690750705
243,0.30771201639764284
244,0.30796822956699976
245,0.30489367153471686
246,0.3066871637202152
247,0.30694337688957213
248,0.30643095055085834
249,0.3056623110427876
250,0.30463745836536
251,0.30771201639764284
252,0.30438124519600307
