round,train_loss
0,4.606213477970258
1,3.0076090727598106
2,2.7520908762336336
3,2.5726607813817086
4,2.4393732578697596
5,2.3613293751307443
6,2.2945005454606004
7,2.228656787480881
8,2.170033427555754
9,2.10446291625513
10,2.036470436670117
11,1.989050227805962
12,1.9422088716735977
13,1.8852571444724924
14,1.838921315554761
15,1.787392085964575
16,1.731284437611895
17,1.6743305306122334
18,1.6272501245814885
19,1.5680944292934096
20,1.5187078935381935
21,1.4517371136073574
22,1.4075278259314203
23,1.3340056182965587
24,1.2856407774088243
25,1.2271232421579008
26,1.1468070423843388
27,1.105635863206625
28,1.0401112310377572
29,0.9932148467494587
30,0.8962167128605204
31,0.8330832301747111
32,0.7752945212629476
33,0.7052996469145829
34,0.654933575978123
35,0.6002992513834581
36,0.5270392569713502
37,0.4735052900156058
38,0.4353014074349359
39,0.3961002392226307
40,0.3283672531115256
41,0.30542538093855676
42,0.2561952945450352
43,0.21332256512715997
44,0.17777133813739074
45,0.15161158736431288
46,0.12069860265734855
47,0.10082328356906715
48,0.08938659154044455
49,0.08158902464155253
50,0.057964699090099325
51,0.046857709366024576
52,0.04497253045469388
53,0.029256765639211705
54,0.042317040957146675
55,0.02372163780939496
56,0.024482292043419434
57,0.017945763272773554
58,0.016763639962593706
59,0.01951008318146136
60,0.017892489847124944
61,0.011252827885836416
62,0.010427244653479814
63,0.00914385195803085
64,0.008884526504983548
65,0.008416020538605311
66,0.00765001257029556
67,0.00724396629122295
68,0.006845704154484109
69,0.006522790646147134
70,0.009571023787720153
71,0.014993436577214634
72,0.0060054057386893
73,0.005595796741811018
74,0.005301090847049334
75,0.005007357194627453
76,0.004762055076566714
77,0.00461098744863726
78,0.004481463580868232
79,0.004331604670568374
80,0.004190855879343545
81,0.004091009041349694
82,0.004016447360810703
83,0.00394752334980235
84,0.003906996867184654
85,0.003993499238335204
86,0.003909668405142987
87,0.004331374274089127
88,0.004016987468678431
89,0.0039769829524197884
90,0.003974390200365295
91,0.003998608852245057
92,0.004069430195182837
93,0.004102573233762809
94,0.004154725367460667
95,0.004241349215211696
96,0.004294071101709473
97,0.0043501354473358044
98,0.004425835013249028
99,0.004513802239515749
100,0.004570723617054747
101,0.004633826974095087
102,0.0046988231725752705
103,0.004777372579076967
104,0.004847358318670888
105,0.004916990152814322
106,0.004973932781200096
107,0.005012282366567912
108,0.005038926397764011
109,0.005144190971058474
110,0.005183473074980967
111,0.0052393463605669
112,0.005282398464728869
113,0.005322407611174184
114,0.00533912607871567
115,0.005530393988901937
116,0.005395796409627914
117,0.005406073784294558
118,0.005481052185452806
119,0.005486820041169385
120,0.0055129754925086535
121,0.005532887698702309
122,0.005531276512703452
123,0.005566180283538522
124,0.0055923716410559675
125,0.00557955323700231
126,0.005552371624162637
127,0.005551243152480392
128,0.005576016599768646
129,0.005528723753163125
130,0.005576928689975823
131,0.005482812898776476
132,0.005675199382191716
133,0.005624651285378918
134,0.005453383219156318
135,0.0053357261802115695
136,0.00528083451903805
137,0.005248148478989278
138,0.0051995992426434046
139,0.00513541269281611
140,0.005061670473258244
141,0.005006374757719598
142,0.004972130918107343
143,0.00489351407250665
144,0.004819921811871277
145,0.004766304285177747
146,0.004683809006011934
147,0.004614814154377381
148,0.004523651130762833
149,0.004488486902011107
150,0.004399895484900626
151,0.004354920442981706
152,0.004270313667113171
153,0.0042034719501641005
154,0.023737035257281283
155,0.006511883808849663
156,0.007636183902642431
157,0.004470215992114795
158,0.004191271325722027
