round,train_loss
0,4.606204911578495
1,4.610641049074686
2,4.585820192216791
3,4.504275009026106
4,4.3929659450842875
5,4.289321671777166
6,4.216225348115897
7,4.15958790381838
8,4.112451113738895
9,4.071232587411107
10,4.036794647816747
11,4.0090515454220705
12,3.9782979596720742
13,3.952808389952624
14,3.930949215422656
15,3.905549862358771
16,3.8815469063053314
17,3.85637558369627
18,3.8347919094559875
19,3.8110041184424293
20,3.781296260321318
21,3.754945364846076
22,3.7304258567502435
23,3.7120255307541523
24,3.680221861097642
25,3.652702693871226
26,3.630217379465696
27,3.605998581994427
28,3.581941046250586
29,3.560935219615784
30,3.538802651287214
31,3.5178418072647175
32,3.4927759071213282
33,3.4734223382354554
34,3.454824560786388
35,3.431224294005165
36,3.4096794324134714
37,3.3903950543891193
38,3.3704626738401053
39,3.3514479367125936
40,3.332673549413097
41,3.3119202718142016
42,3.294945711812295
43,3.2807633662760245
44,3.255699388750892
45,3.238272131166524
46,3.218405677762906
47,3.204763485637001
48,3.1893625611264658
49,3.1722210682853875
50,3.1550938758586664
51,3.1423993677093396
52,3.1244840640802907
53,3.105118407361835
54,3.0920673364997042
55,3.0754432550223374
56,3.062527338468994
57,3.0524588407453597
58,3.032851858934652
59,3.020318470279526
60,3.005540269683639
61,2.9916608320044156
62,2.9795346058511765
63,2.9713350498854223
64,2.9530852352438908
65,2.939391867040021
66,2.927277074223453
67,2.9114493905741115
68,2.8969342171362444
69,2.883474928149935
70,2.883648419358943
71,2.87219466900714
72,2.8514333684424775
73,2.840210028920521
74,2.8269428342454654
75,2.819118741732925
76,2.8070764241544675
77,2.799078372943425
78,2.7884905396444704
79,2.7786134719636184
80,2.7622808306698916
81,2.748605024896929
82,2.742269689294803
83,2.7383111817025747
84,2.7215893257962858
85,2.7117389762393613
86,2.69453836719558
87,2.6845349143517523
88,2.6701080113695843
89,2.6722099456656454
90,2.6603503001376234
91,2.654080064956901
92,2.642685096788098
93,2.6303853634923304
94,2.621582727969742
95,2.611718525597608
96,2.6042165566085576
97,2.5907425024802078
98,2.5789610388337914
99,2.571278904230033
100,2.566265668681003
101,2.5509228461249207
102,2.5462655908122946
103,2.5370432680846586
104,2.52927934799462
105,2.5175670153262435
106,2.5117311386840067
107,2.5031934905142474
108,2.4895474168765146
109,2.480913710610111
110,2.4683536241330186
111,2.46367967582859
112,2.4550860645537864
113,2.4463464070678316
114,2.433521519832713
115,2.4237263759942116
116,2.421375871036599
117,2.40754599009837
118,2.393822811631908
119,2.3879157342340345
120,2.382576270992014
121,2.371925838349736
122,2.365604448621218
123,2.3523374619848294
124,2.341118383046433
125,2.3322916077489335
126,2.3256809373665663
127,2.318670738696733
128,2.3137129268034924
129,2.3065935504359483
130,2.2907073762666994
131,2.2835576084813183
132,2.2756739505735744
133,2.262400970357541
134,2.259558672362166
135,2.2462383404052133
136,2.2478997031652894
137,2.2354830445306395
138,2.231868924064768
139,2.216248575139083
140,2.2119343628010206
141,2.2051464731110633
142,2.1892325373980164
143,2.1840681896280887
144,2.179171083963483
145,2.162138970080397
146,2.158773993325143
147,2.151650246811168
148,2.1456081482821836
149,2.134221325050247
150,2.130745753914775
151,2.113359627093789
152,2.10747315116703
153,2.10047798341036
154,2.093418500635347
155,2.0865308707980383
156,2.0765990141134374
157,2.0642249207503016
158,2.067058124994217
159,2.047438673464273
160,2.0423474959526224
161,2.031206422418814
162,2.025942465548102
163,2.019640421623057
164,2.010242372757875
165,2.0018449496999833
166,1.9978220309970054
167,1.9834889255565322
168,1.9773547781432597
169,1.96478281252287
170,1.9545957556902684
171,1.9490122110494714
172,1.9449391005617602
173,1.9346259295422559
174,1.9278807590349822
175,1.9195817111594875
176,1.917947663273517
177,1.9075419270639087
178,1.8945026742665798
179,1.8949264626137583
180,1.8839398206382372
181,1.8752333439785325
182,1.870281172949903
183,1.8614130939306568
184,1.8617292952898696
185,1.851907393792393
186,1.8411825427063113
187,1.8289967818298964
188,1.8247097837855912
189,1.8265236126842783
190,1.8039039299240567
191,1.8121139554476573
192,1.7940370700597816
193,1.7859341417741976
194,1.7778082278383471
195,1.7741543900849799
196,1.7710557407049115
197,1.7562106363782375
198,1.7585274922234306
199,1.741824364915779
200,1.7379047671798928
201,1.7341174143118592
202,1.7157326712125551
203,1.7175321064194
204,1.7092290960167638
205,1.7048660166466998
206,1.6911676055234108
207,1.6830871085941088
208,1.678934014853987
209,1.6751041649165466
210,1.6705322049593017
211,1.6572496343904466
212,1.6490581011547758
213,1.6452498730545082
214,1.6421025399144389
215,1.635668986948117
216,1.6276715846164211
217,1.628665062898675
218,1.6243712888757964
219,1.6147905982803412
220,1.6018598931759602
221,1.6035878347856585
222,1.5995084561140347
223,1.5849529857205558
224,1.577425870436102
225,1.5792804604703692
226,1.5706479172580199
227,1.5661867962771308
228,1.5596819810185887
229,1.5559584231485792
230,1.5541369659972633
231,1.5419792302814246
232,1.5366518663573994
233,1.5303194951934096
234,1.529543366035047
235,1.5234054121999812
236,1.523487093570663
237,1.5194796403974966
238,1.5095522404712887
239,1.503986073718036
240,1.5042148730814071
241,1.506281476697722
242,1.4943781141303754
243,1.4884174122367413
244,1.4840383657496394
245,1.4757706856549675
246,1.4666851669961558
247,1.4701938934742036
248,1.4629740829549034
249,1.4674852730921686
250,1.4593432202095389
251,1.4543522865868115
252,1.4544118384916338
253,1.444749250724218
254,1.4406361533289471
255,1.4393767004828062
256,1.4377973461488383
257,1.4325189448911326
258,1.4281111455960858
259,1.4235347623906334
260,1.4172660417209146
261,1.4148561637255257
262,1.415548198945832
263,1.406150643146763
264,1.404666024808975
265,1.4097699637477688
266,1.3982455107769527
267,1.3993205473882553
268,1.402743056715265
269,1.3990473135572203
270,1.390858554164905
271,1.385513466297186
272,1.3865665113920622
273,1.3765774419529981
274,1.3756917494426568
275,1.375676516764651
276,1.375210556634207
277,1.3744906266077799
278,1.366089940675252
279,1.3729693511445769
280,1.3610597806535603
281,1.3567027093991588
282,1.3553923485399382
283,1.3594902668569024
284,1.348533583901645
285,1.3481931825720088
286,1.3443574426891969
287,1.3453015039558134
288,1.3486658210052258
289,1.333241177341486
290,1.3328635532431359
291,1.3397405075104765
292,1.3257136528443907
293,1.3272236888088398
294,1.3214454549634662
295,1.3248710457653
296,1.3261681821883575
297,1.3190553977730333
298,1.3225168348434215
299,1.3128708438708379
300,1.313505149809289
