round,test_acc
0,0.02821486706456864
1,0.36082474226804123
2,0.3564839934888768
3,0.36082474226804123
4,0.3597395550732501
5,0.3521432447097124
6,0.3700488334237656
7,0.35919696147585456
8,0.36950623982637004
9,0.33857840477482365
10,0.39826370048833426
11,0.3906673901247965
12,0.40043407487791643
13,0.3993488876831253
14,0.3998914812805209
15,0.39446554530656536
16,0.42810634834508954
17,0.43353228431904506
18,0.42647856755290287
19,0.41942485078676073
20,0.4351600651112317
21,0.41779706999457406
22,0.4508952794357027
23,0.42376559956592513
24,0.44221378187737387
25,0.45415084102007597
26,0.45577862181226264
27,0.46880086814975586
28,0.44438415626695604
29,0.46066196418882255
30,0.47368421052631576
31,0.44709712425393383
32,0.4536082474226804
33,0.4698860553445469
34,0.4416711882799783
35,0.4655453065653825
36,0.4579489962018448
37,0.46880086814975586
38,0.4579489962018448
39,0.46446011937059145
40,0.47748236570808467
41,0.48073792729245796
42,0.47314161692892026
43,0.48236570808464463
44,0.48290830168204013
45,0.4769397721106891
46,0.47639717851329355
47,0.47531199131850244
48,0.4899620184481823
49,0.47639717851329355
50,0.48399348887683125
51,0.48670645686380903
52,0.48724905046120454
53,0.47097124253933803
54,0.4888768312533912
55,0.47748236570808467
56,0.4888768312533912
57,0.4932175800325556
58,0.4991861096039067
59,0.4861638632664135
60,0.4801953336950624
61,0.5067824199674443
62,0.49104720564297344
63,0.5029842647856755
64,0.5008138903960934
65,0.5029842647856755
66,0.49430276722734673
67,0.5002712967986978
68,0.5040694519804666
69,0.4948453608247423
70,0.5035268583830711
71,0.4921323928377645
72,0.48290830168204013
73,0.49701573521432446
74,0.5008138903960934
75,0.4899620184481823
76,0.5056972327726533
77,0.4948453608247423
78,0.5002712967986978
79,0.48941942485078677
80,0.5046120455778622
81,0.5029842647856755
82,0.5094953879544222
83,0.5143787303309821
84,0.5029842647856755
85,0.5078676071622354
86,0.48507867607162236
87,0.48507867607162236
88,0.5013564839934889
89,0.5138361367335865
90,0.4877916440586001
91,0.49158979924036894
92,0.5149213239283776
93,0.5056972327726533
94,0.5035268583830711
95,0.5062398263700488
96,0.5067824199674443
97,0.5089527943570266
98,0.4991861096039067
99,0.5040694519804666
100,0.5143787303309821
101,0.5062398263700488
102,0.5094953879544222
103,0.5018990775908845
104,0.49538795442213784
105,0.5051546391752577
106,0.5073250135648399
107,0.5084102007596311
108,0.5138361367335865
109,0.5094953879544222
110,0.5203472599023331
111,0.4921323928377645
112,0.5170916983179599
113,0.5105805751492133
114,0.5122083559413999
115,0.5078676071622354
116,0.5127509495387954
117,0.5149213239283776
118,0.5160065111231688
119,0.5187194791101465
120,0.5094953879544222
121,0.5122083559413999
122,0.5138361367335865
123,0.5203472599023331
124,0.5029842647856755
125,0.5051546391752577
126,0.5176342919153554
127,0.5236028214867064
128,0.5165491047205643
129,0.5008138903960934
130,0.5062398263700488
131,0.5143787303309821
132,0.5165491047205643
133,0.5154639175257731
134,0.5274009766684753
135,0.5203472599023331
136,0.5062398263700488
137,0.5105805751492133
138,0.518176885512751
139,0.5051546391752577
140,0.5198046663049376
141,0.5165491047205643
142,0.5089527943570266
143,0.5192620727075421
144,0.5208898534997287
145,0.5051546391752577
146,0.5170916983179599
147,0.5116657623440043
148,0.5149213239283776
149,0.5225176342919153
150,0.5018990775908845
151,0.5143787303309821
152,0.5268583830710798
153,0.48290830168204013
154,0.5154639175257731
155,0.5246880086814976
156,0.5105805751492133
157,0.518176885512751
158,0.5035268583830711
159,0.5116657623440043
160,0.5252306022788931
161,0.5105805751492133
162,0.5170916983179599
163,0.5311991318502441
164,0.5089527943570266
165,0.5084102007596311
166,0.5170916983179599
167,0.5279435702658709
168,0.5170916983179599
169,0.5170916983179599
170,0.5111231687466088
171,0.5165491047205643
172,0.5165491047205643
173,0.5187194791101465
174,0.5241454150841021
175,0.518176885512751
176,0.5295713510580575
177,0.5170916983179599
178,0.5203472599023331
179,0.5176342919153554
180,0.5160065111231688
181,0.5116657623440043
182,0.5311991318502441
183,0.5100379815518177
184,0.5073250135648399
185,0.49755832881172
186,0.5127509495387954
187,0.523060227889311
188,0.5143787303309821
189,0.5051546391752577
190,0.5198046663049376
191,0.5154639175257731
192,0.5084102007596311
193,0.5187194791101465
194,0.5192620727075421
195,0.5236028214867064
196,0.5122083559413999
197,0.5219750406945198
198,0.5317417254476398
199,0.5160065111231688
200,0.5225176342919153
201,0.513293543136191
202,0.5208898534997287
203,0.5328269126424309
204,0.5203472599023331
205,0.513293543136191
206,0.5084102007596311
207,0.5160065111231688
208,0.5100379815518177
209,0.5268583830710798
210,0.5192620727075421
211,0.5279435702658709
212,0.513293543136191
213,0.518176885512751
214,0.5295713510580575
215,0.5165491047205643
216,0.5198046663049376
217,0.518176885512751
218,0.5187194791101465
219,0.5154639175257731
220,0.5252306022788931
221,0.5078676071622354
222,0.5138361367335865
223,0.5252306022788931
224,0.5214324470971242
225,0.5317417254476398
226,0.5149213239283776
227,0.5225176342919153
228,0.5051546391752577
229,0.5127509495387954
230,0.5214324470971242
231,0.5339120998372219
232,0.5246880086814976
233,0.5089527943570266
234,0.5111231687466088
235,0.523060227889311
236,0.5165491047205643
237,0.5290287574606619
238,0.5214324470971242
239,0.5160065111231688
240,0.5149213239283776
241,0.5219750406945198
242,0.5154639175257731
243,0.5100379815518177
244,0.534997287032013
245,0.5339120998372219
246,0.5225176342919153
247,0.523060227889311
248,0.5246880086814976
249,0.5214324470971242
250,0.5160065111231688
251,0.5284861638632664
252,0.5170916983179599
253,0.5322843190450353
254,0.5284861638632664
255,0.5295713510580575
256,0.5225176342919153
257,0.5203472599023331
258,0.5306565382528486
259,0.5225176342919153
260,0.5322843190450353
261,0.5371676614215952
262,0.5328269126424309
263,0.5252306022788931
264,0.5214324470971242
265,0.5268583830710798
266,0.5263157894736842
267,0.5328269126424309
268,0.5306565382528486
269,0.539880629408573
270,0.534997287032013
271,0.5290287574606619
272,0.5311991318502441
273,0.530113944655453
274,0.5279435702658709
275,0.5360824742268041
276,0.5339120998372219
277,0.5328269126424309
278,0.5246880086814976
279,0.5127509495387954
280,0.5366250678241997
281,0.5311991318502441
282,0.5317417254476398
283,0.523060227889311
284,0.5306565382528486
285,0.5268583830710798
286,0.534997287032013
287,0.5387954422137818
288,0.5170916983179599
289,0.5371676614215952
290,0.5279435702658709
291,0.5333695062398264
292,0.5382528486163863
293,0.5322843190450353
294,0.5366250678241997
295,0.5317417254476398
296,0.5404232230059686
297,0.5295713510580575
298,0.5317417254476398
299,0.5322843190450353
300,0.5311991318502441
301,0.545849158979924
302,0.5344546934346175
303,0.534997287032013
304,0.5393380358111775
305,0.5371676614215952
306,0.5317417254476398
307,0.5387954422137818
308,0.534997287032013
309,0.5344546934346175
310,0.5453065653825285
311,0.5344546934346175
312,0.5382528486163863
313,0.5371676614215952
314,0.5328269126424309
315,0.5328269126424309
316,0.5311991318502441
317,0.5290287574606619
318,0.5311991318502441
319,0.5306565382528486
320,0.5360824742268041
321,0.5344546934346175
322,0.5436787845903418
323,0.5404232230059686
324,0.5371676614215952
325,0.5436787845903418
326,0.5496473141616929
327,0.5382528486163863
328,0.5447639717851329
