round,train_loss
0,4.174510124328323
1,2.6968089685654
2,2.510372987484706
3,2.4856619178683106
4,2.4501201593227897
5,2.42844567451115
6,2.4239654995636037
7,2.404357967138085
8,2.395883067812356
9,2.387760141782456
10,2.3762615855342877
11,2.3434481330736636
12,2.3420859312990596
13,2.3286355064283475
14,2.323247112931621
15,2.3005051621082426
16,2.2964071646345596
17,2.2937150591915287
18,2.26671519939811
19,2.2805202592540343
20,2.241877510487982
21,2.238219168753949
22,2.2466870629139457
23,2.2240880697425633
24,2.217037271383613
25,2.204466089799139
26,2.189222481458531
27,2.197788733979358
28,2.1980647199415153
29,2.157801204657534
30,2.157725013258953
31,2.1411427052191767
32,2.1243320286942518
33,2.117173539604783
34,2.112819622466027
35,2.0998580742746307
36,2.0811304814657126
37,2.076470313862133
38,2.0564927458248845
39,2.0538693080182937
40,2.0466104883690965
41,2.0362193512957707
42,2.0220163425975466
43,2.0330434330482747
44,1.9935383882576068
45,1.998709640336304
46,1.9589384921261521
47,1.9752278853532463
48,1.9611105937912507
49,1.9522727367896475
50,1.9487682800543935
51,1.9291722496796313
52,1.926414871596385
53,1.9059588677210475
54,1.9024572913455386
55,1.8753159538335693
56,1.8649779851833637
57,1.8707533027202123
58,1.8805987141685716
59,1.8315652091766452
60,1.8372416106455278
61,1.8251794404876551
62,1.8535577654324285
63,1.8086433351502735
64,1.8152425974170332
65,1.7895525865147504
66,1.7761491136987009
67,1.773255098421477
68,1.7569420052767828
69,1.7485001956315982
70,1.7332249892179672
71,1.7444971696995166
72,1.716184010605446
73,1.7176080492162005
74,1.7104164367610777
75,1.6917728025199423
76,1.670194340739608
77,1.6628142866057707
78,1.6452821249381748
79,1.6419445534170034
80,1.647643252731501
81,1.6108556730259689
82,1.6076551430743764
83,1.6114486425832184
84,1.595415493761084
85,1.592128702645882
86,1.5756662407242294
87,1.5633278272602453
88,1.5513688102685963
89,1.56761007251361
90,1.5434219773161297
91,1.5136292023171218
92,1.5036255711620485
93,1.507385140045436
94,1.4953853912760822
95,1.4894840019185343
96,1.487301813260145
97,1.467370117888356
98,1.4660532574030323
99,1.4394146017312386
100,1.4111789689946523
101,1.4208449529511236
102,1.4013792290910756
103,1.4091817672855387
104,1.374862671849849
105,1.397667406793809
106,1.3750021874750349
107,1.3319677169771416
108,1.3391281376890936
109,1.3117923427492097
110,1.3247109684607816
111,1.2993512467334145
112,1.290979031682323
113,1.307398916396527
114,1.2572659679252183
115,1.2685367478133276
116,1.2242326673965602
117,1.233260144052884
118,1.238534382029378
119,1.2121640121864798
120,1.2108811070247392
121,1.2189358636364018
122,1.1946930091979178
123,1.1808178009428374
124,1.177858228784784
125,1.1669068647366951
126,1.1409845175776017
127,1.1370995626354958
128,1.0939342415569362
129,1.1347445729763164
130,1.114082970682972
131,1.108234053366754
132,1.0893068148001603
133,1.0674352709001462
134,1.0676704261378032
135,1.0339683749816662
136,1.0373738212020773
137,1.0547101131999566
138,1.01657085978234
139,0.9869565890589287
140,0.9962409603264025
141,1.028376371144117
142,0.9729218356330607
143,0.9712524622087338
144,0.9725770642137198
145,0.974773388969888
146,0.9195993618912692
147,0.9337729654299791
148,0.9407791928472552
149,0.896261511458931
150,0.885977562295146
151,0.9092110993727925
152,0.8562413613610066
153,0.8872315685704312
154,0.8715653705432356
155,0.8138685984869678
156,0.8221133899930431
157,0.8338296141883647
158,0.7958166067897502
159,0.8344284920174567
160,0.7912562144365776
161,0.8197519483239204
162,0.7940082266039639
163,0.7509869564649254
164,0.8154913576591416
165,0.7970142013636821
166,0.7125445949082441
167,0.7261535082465621
168,0.7278434866533082
169,0.7478514363646919
170,0.7167660094816897
171,0.7024837681015984
172,0.6803962672458732
173,0.7018433978284506
174,0.6826378190126575
175,0.6555284954562488
176,0.654888423180611
177,0.6767555803889802
178,0.6287937441019532
179,0.5907365599706628
180,0.6456530540795857
181,0.5996751064648393
182,0.6217055889593824
183,0.5769104234314972
184,0.5798608782645749
185,0.583462140920658
186,0.5773099509226134
187,0.5701620879199764
188,0.5530816595663892
189,0.5491868093436242
190,0.5524140264295729
191,0.5359838478479332
192,0.5284118081561134
193,0.512812621827214
194,0.5347373116443237
195,0.5249569125351359
196,0.47866613138226005
197,0.5267675290361522
198,0.46704683808016817
199,0.5063764224049087
200,0.47334037924456995
201,0.45502936645275155
202,0.471830103575309
203,0.4506392791526548
204,0.4306284197838374
205,0.4491942075464466
206,0.4205551472355108
207,0.4294430219035554
208,0.4327349633675927
209,0.41454219522406255
210,0.48066060121932147
211,0.42121730255633205
212,0.3881190929921847
213,0.382589938953146
214,0.372343807808277
215,0.3774770266144208
216,0.3808554889131225
217,0.37887367960049534
218,0.3899059963651239
219,0.38525091696167374
220,0.3533817549044069
221,0.3827676220288351
222,0.34886913831933136
223,0.44245119137983574
224,0.34003695629607816
225,0.3084749150506966
226,0.3708774078335224
227,0.33919521329588576
228,0.3430051993533673
229,0.3003526913858725
230,0.30908765567095375
231,0.3232314683918016
232,0.29843340145554187
233,0.2779734727650932
234,0.27597633500143925
235,0.30842836146549074
236,0.3022812633157239
237,0.30512972551014683
238,0.30561882614562286
239,0.30972161768864104
240,0.3056744527364209
241,0.26326959738644473
242,0.2517384192259457
243,0.2789904331134325
244,0.29843077954062364
245,0.24405826567780672
246,0.2502384878039309
247,0.2528693562452268
248,0.2546347482266536
249,0.2564600259129913
250,0.269348441217355
251,0.2335363413923202
252,0.2657737941501262
253,0.2607339632161431
254,0.25258576690771384
255,0.25135033907621096
256,0.2340000445654775
257,0.2289055447054768
258,0.25300938293106395
259,0.22524928835134655
260,0.2052739934258105
261,0.22698042781202313
262,0.22887042414869493
263,0.20042230164980945
264,0.19778970135271395
265,0.19411000789233948
266,0.22634089537884164
267,0.1975223673997741
268,0.21522936716553617
269,0.17492632403233707
270,0.2029115102302871
271,0.1964685399152782
272,0.18734668067160662
273,0.26544180517892474
274,0.20052948037268492
275,0.1832895572486111
276,0.19066122619755008
277,0.21111043207218824
278,0.1904822136375915
279,0.18424370308423527
280,0.21334564452709645
281,0.16722660081346966
282,0.173056510461107
283,0.1641011756970977
284,0.1642516090729892
285,0.21811237870502617
286,0.1939751810817702
287,0.1598193112108294
288,0.18118117650853496
289,0.17799650514586746
290,0.16784454253160677
291,0.17003386631058376
292,0.15788728004679842
293,0.14178802875916027
294,0.1518763294371168
295,0.16232952641803736
296,0.1443253408689968
297,0.16257495821772644
298,0.17861839687826178
299,0.14960060838121372
300,0.12115425077074941
301,0.154567539113364
302,0.15666724039873267
303,0.12767352408555122
304,0.1345239877431614
305,0.15023496977396703
306,0.1389704980759707
307,0.1402385319648206
308,0.12665901821656306
309,0.16516347837130554
310,0.11876443387720352
311,0.1772445519852538
312,0.1280783079829745
313,0.15648517132326126
314,0.13017552626914666
315,0.12036601691872421
316,0.17733986824638404
317,0.1420520400500682
318,0.11578661614524344
319,0.20085932817181526
320,0.14772442816833004
321,0.14956872673452903
322,0.23802102394193103
323,0.11470049059916869
324,0.13747532622337444
325,0.11656365576389023
326,0.10627421639647537
327,0.23240888819124186
328,0.1669586556375017
329,0.1533940532168404
330,0.10767929924200381
331,0.17207250766282559
332,0.11952778872229461
333,0.10749395575367936
334,0.09676683697499161
335,0.15082893511553627
336,0.1283511199073977
337,0.10400413172166856
338,0.09618953467170749
339,0.13833045511047667
340,0.0894220139099264
341,0.09883040180502137
342,0.16974810591108963
343,0.1022311632237795
344,0.10062979943680676
345,0.09292184406484866
346,0.16958357055042328
347,0.28627726380778373
348,0.09030553785364069
349,0.09473491543815556
350,0.09744720647354209
351,0.10944443048364495
352,0.09070841114923062
353,0.34845352095790444
354,0.08873741860429951
355,0.09053562667278688
356,0.08724916098411159
357,0.09412011392036898
358,0.09256877372807938
359,0.10194810424072345
360,0.09930668737155943
361,0.0770160061378768
362,0.09124028652414641
363,0.1278136181150908
364,0.0814151911481225
365,0.14962225560077994
366,0.08818971844369142
367,0.07581349286251574
368,0.09278380792311572
369,0.08010498651908429
370,0.09185405034247249
371,0.08315846942545166
372,0.08481305792993633
373,0.0741275589860095
374,0.07308532696858537
375,0.11201537816365016
376,0.08501101403101007
377,0.07962778558499783
378,0.07691474911629048
379,0.08313544075920008
380,0.09467385187777237
381,0.18399499681705128
382,0.07620205887375565
383,0.09373431180654426
384,0.08654109700771757
385,0.09279841092769522
386,0.08050192559677931
387,0.07504091614807495
388,0.07424444332558137
389,0.10039396946799778
390,0.07684744156638322
391,0.1415568119046745
392,0.07893156629928401
393,0.0731218614622732
394,0.23339920085063326
395,0.06708467935876498
396,0.08887141980262951
397,0.07199693277335185
398,0.12955730537662155
399,0.0729773450993175
400,0.07561428826406752
401,0.0675558451795348
402,0.25234388739490965
403,0.1720955574095918
404,0.11719865619339133
405,0.09941894967611992
406,0.09479617469842008
407,0.07881502820278508
408,0.19005221689185828
409,0.09859614201674335
410,0.07235558330008279
411,0.13134425524236495
412,0.07080249624878066
413,0.07350477551425887
414,0.08582373461955266
415,0.08096928206112515
416,0.07661264192560452
417,0.08351326565241331
418,0.07184486589944947
419,0.060337943772643135
420,0.06725961003553788
421,0.25991962697900145
422,0.06286640834855599
423,0.40222138689342335
424,0.07138379083583139
425,0.2097409152292435
426,0.06680984963117308
427,0.06639615508604785
428,0.060892419096860294
429,0.06280456361625218
430,0.08745470665663647
431,0.0885915770898537
432,0.2885864998774026
433,0.12524672300652043
434,0.05568242456476309
435,0.06087996633851947
436,0.09010364375068348
437,0.06021830061775238
438,0.3402520123269727
439,0.2109435328938922
440,0.05947874570880134
441,0.06853775144373875
442,0.20109065419233327
443,0.06940583941206092
444,0.06100704108314256
445,0.0670342071860148
446,0.059301295411725616
447,0.06957775420176607
448,0.06309322819332298
449,0.06873257689232631
450,0.05820984888871661
451,0.13784786856293718
452,0.09041083395534144
453,0.051915568758824374
454,0.08302252356089954
455,0.5128124380513152
456,0.0652304735835047
457,0.0814577592986799
458,0.05203854227583209
459,0.07119188036743915
460,0.06343216413625606
461,0.32100322669632314
462,0.0889123483559774
463,0.07639591987554155
464,0.0609539446659624
465,0.0686413270314453
466,0.05605847464522429
467,0.11179445756276277
468,0.06447374306593454
469,0.05895624952061332
470,0.06742666024116861
471,0.04538647942140544
472,0.1599970376954717
473,0.058435312094612044
474,0.046996707818089206
475,0.24223988215705
476,0.062217945447938905
477,0.05211331385426461
478,0.05062825307555375
479,0.04816332615058583
480,0.09162910541096048
481,0.2364394217850102
482,0.055632276229505735
483,0.10236446594383898
484,0.05491139791581243
485,0.07666518693191993
486,0.06951245102377301
487,0.048098874142163656
488,0.08108214264361122
489,0.048365347282647624
490,0.045161248316122116
491,0.10492199694945109
492,0.05164136236848517
493,0.07395225771436849
494,0.043926984013875466
495,0.048398147777487896
496,0.04604828278064033
497,0.04918483845954656
498,0.332905015718944
499,0.07782651183562637
500,0.04590842627813337
